snapped_at,price,market_cap,total_volume
2019-01-08 00:00:00 UTC,2.413491498538111,28510766.9172243,1143891.784941676
2019-01-09 00:00:00 UTC,2.5473898782894437,30116920.540720664,1093759.4283666199
2019-01-10 00:00:00 UTC,2.546540957914874,30114207.028808177,1018134.9438886094
2019-01-11 00:00:00 UTC,2.1707410244710186,25662113.309692103,1205367.2599453076
2019-01-12 00:00:00 UTC,2.1609230330820433,25546046.766213533,699472.2129626495
2019-01-13 00:00:00 UTC,2.117289585415693,25025279.643725276,712508.9540403358
2019-01-14 00:00:00 UTC,1.9480219232057336,23029167.80929769,749824.3689484873
2019-01-15 00:00:00 UTC,2.103227711506587,24877020.208545495,945364.4850094857
2019-01-16 00:00:00 UTC,2.0218457253444684,23898686.04432553,720836.1429160215
2019-01-17 00:00:00 UTC,2.099783027173902,24823968.80928702,1443472.7483934872
2019-01-18 00:00:00 UTC,2.1856770051575736,30298520.735136498,1431369.057103462
2019-01-19 00:00:00 UTC,2.1807171068169837,30235065.89547276,1012601.0297455575
2019-01-20 00:00:00 UTC,2.2485514758877163,31170105.809524283,1377909.8727309522
2019-01-21 00:00:00 UTC,2.1237890938249193,29440611.647772714,902405.9036320206
2019-01-22 00:00:00 UTC,2.1169747393759453,29317037.141680475,860631.1378844623
2019-01-23 00:00:00 UTC,2.1910129125568956,30372488.709634848,833282.7612569396
2019-01-24 00:00:00 UTC,2.135100334176662,29603279.433740202,1045973.8250718645
2019-01-25 00:00:00 UTC,2.186718424801026,30312957.211608846,936957.1915122763
2019-01-26 00:00:00 UTC,2.146374092941632,29753691.788354345,1019110.1343625187
2019-01-27 00:00:00 UTC,2.115079385041829,29319875.01031954,879501.4898677994
2019-01-28 00:00:00 UTC,2.0664728316734,28646331.555449925,863363.6283503347
2019-01-29 00:00:00 UTC,1.9209928713454179,26629388.609188594,876254.5735520539
2019-01-30 00:00:00 UTC,1.954226225873032,27065994.260585506,855818.2885070192
2019-01-31 00:00:00 UTC,1.9786640014938632,27517453.195675943,888434.7093878309
2019-02-01 00:00:00 UTC,1.9088366082211252,26460874.785113014,865122.1372909268
2019-02-02 00:00:00 UTC,1.9290536214637668,26881586.446597286,784230.6161291369
2019-02-03 00:00:00 UTC,1.9372137523928956,26816259.890344717,759853.1741456967
2019-02-04 00:00:00 UTC,1.9236802000595934,26808465.280313294,648463.9235910479
2019-02-05 00:00:00 UTC,1.9320920369488852,26923927.119565155,699223.590384346
2019-02-06 00:00:00 UTC,1.916323953906443,26708598.115695074,855320.2214795786
2019-02-07 00:00:00 UTC,1.8590142675284234,25905579.908195246,1371605.8368110193
2019-02-08 00:00:00 UTC,1.9020557219732568,26505367.57898489,874422.5280519382
2019-02-09 00:00:00 UTC,2.0485306934701506,28546513.332916223,1488923.817627977
2019-02-10 00:00:00 UTC,2.079932124292308,28984095.921497736,942649.9272407277
2019-02-11 00:00:00 UTC,2.091560398885022,29146137.27960764,1356392.8450257923
2019-02-12 00:00:00 UTC,2.140431694339146,29827164.462517343,1585948.2845159536
2019-02-13 00:00:00 UTC,2.1553031564794516,30049957.128304787,1590005.3513056457
