snapped_at,price,market_cap,total_volume
2017-11-08 00:00:00 UTC,71.630708820194,79122564.65569809,3119160.9545023264
2017-11-09 00:00:00 UTC,82.76932353818758,91426167.08704661,1725073.0564677115
2017-11-10 00:00:00 UTC,68.47022723386998,75631528.30026044,1119701.0767291929
2017-11-11 00:00:00 UTC,67.43747398285352,74490759.38672017,503982.7740045177
2017-11-12 00:00:00 UTC,55.13917008945872,60906175.889115214,1448639.771619247
2017-11-13 00:00:00 UTC,60.26392382835117,66566927.62155842,455988.0736496563
2017-11-14 00:00:00 UTC,63.224885232908,69837575.9794178,392130.437193149
2017-11-15 00:00:00 UTC,65.3163679886671,72147806.9166017,496862.40786031
2017-11-16 00:00:00 UTC,66.1804792879832,73102295.6167133,648510.289404376
2017-11-17 00:00:00 UTC,63.9264379811951,70612504.1296483,523658.511511094
2017-11-18 00:00:00 UTC,67.462594654897,74518507.4298527,584231.800050138
2017-11-19 00:00:00 UTC,68.1931492760598,75325470.7588429,492781.497176159
2017-11-20 00:00:00 UTC,69.5172830709472,76788095.7073375,539560.619652362
2017-11-21 00:00:00 UTC,68.7704288157627,75963127.9656034,316299.219551971
2017-11-22 00:00:00 UTC,72.3845902133624,79955294.503778,522800.469755924
2017-11-23 00:00:00 UTC,81.1520540062395,89639747.3347521,1035452.90186511
2017-11-24 00:00:00 UTC,129.801228567164,143377139.063004,11717974.0936887
2017-11-25 00:00:00 UTC,113.87066253123,125780395.125371,4863886.77776252
2017-11-26 00:00:00 UTC,108.684291218438,120051581.236974,2195016.09319288
2017-11-27 00:00:00 UTC,126.133541461703,139325848.563182,3505311.23364705
2017-11-28 00:00:00 UTC,121.749068314372,134482803.369372,1808869.44111004
2017-11-29 00:00:00 UTC,92.3815464360024,102043732.377744,1299043.2400874
2017-11-30 00:00:00 UTC,106.101270955283,117198402.884496,1525126.86990623
2017-12-01 00:00:00 UTC,114.199309596655,126143415.387369,826000.21161824
2017-12-02 00:00:00 UTC,110.785918137121,122373017.315083,670111.536150879
2017-12-03 00:00:00 UTC,115.02183945952,127051973.648591,1238966.99622286
2017-12-04 00:00:00 UTC,128.134592273194,141536189.279047,1085718.13500722
2017-12-05 00:00:00 UTC,145.646317764125,160879466.139075,4067275.28150873
2017-12-06 00:00:00 UTC,127.185234886334,140487538.603095,505.618056181278
2017-12-07 00:00:00 UTC,122.341425426149,135137115.11147,1452849.09329106
2017-12-08 00:00:00 UTC,122.749931628546,135588346.977575,1278144.53853028
2017-12-09 00:00:00 UTC,120.712987211818,133338358.544302,971743.907487058
2017-12-10 00:00:00 UTC,109.481258453006,120931903.274605,819594.335651676
2017-12-11 00:00:00 UTC,123.129967369055,136008130.656185,2224737.23236673
2017-12-12 00:00:00 UTC,139.694899709826,154305589.270477,3238875.1505176
2017-12-13 00:00:00 UTC,143.771157087063,158808182.406799,2464784.57923851
2017-12-14 00:00:00 UTC,149.189556618793,164793292.345553,2299166.60557274
2017-12-15 00:00:00 UTC,199.680863073683,220565484.54256,4677309.92262062
2017-12-16 00:00:00 UTC,184.645034841525,203957059.0356,11991871.2678665
2017-12-17 00:00:00 UTC,195.106643987564,215512847.882223,4118155.6861945
2017-12-18 00:00:00 UTC,199.255503025836,220095636.087308,5548857.16545786
2017-12-19 00:00:00 UTC,212.563501032373,234795517.605349,9579821.670052
2017-12-20 00:00:00 UTC,224.711460218726,248214031.843002,4813643.53636662
2017-12-21 00:00:00 UTC,214.01969585136,236404015.840454,5396309.75247492
2017-12-22 00:00:00 UTC,161.617585732904,178521169.024709,2448400.05716992
2017-12-23 00:00:00 UTC,174.551243952214,192807558.557176,3143796.46395476
2017-12-24 00:00:00 UTC,197.617377982886,218286179.546116,6945976.88129386
2017-12-25 00:00:00 UTC,241.65303649778,266927527.585083,11293204.8504918
2017-12-26 00:00:00 UTC,222.951652679145,246270166.032857,8528566.01984252
2017-12-27 00:00:00 UTC,222.096398581198,245325460.908805,4372911.03505592
2017-12-28 00:00:00 UTC,216.75462984314,239424996.578434,3727652.82207329
2017-12-29 00:00:00 UTC,227.945256738587,251786051.140876,3835348.73759665
2017-12-30 00:00:00 UTC,201.519803830665,222596760.113314,2729122.76024657
2017-12-31 00:00:00 UTC,221.637077150191,244818099.049329,2566066.59049617
2018-01-01 00:00:00 UTC,238.405859944778,263340728.836403,4981461.49738214
2018-01-02 00:00:00 UTC,271.272106234395,299644455.82545,10639014.8339161
2018-01-03 00:00:00 UTC,274.60952516881474,303330935.40622103,6173496.457504156
2018-01-04 00:00:00 UTC,315.509032400135,348508122.09886515,8048734.851392954
2018-01-05 00:00:00 UTC,441.9918722458566,488219802.1640507,26202766.419194832
2018-01-06 00:00:00 UTC,424.12588319409554,468485209.317366,12129144.581569342
2018-01-07 00:00:00 UTC,382.6670195917713,422690163.17087466,8258560.72706091
2018-01-08 00:00:00 UTC,378.44636513180285,418028070.4609381,6697091.734331774
2018-01-09 00:00:00 UTC,427.18555440165227,471864891.5365211,9911411.689971663
2018-01-10 00:00:00 UTC,417.4417018007004,461101929.39203566,8999236.008632833
