snapped_at,price,market_cap,total_volume
2017-10-30 00:00:00 UTC,2.7008553264880506,126269947.98455112,3088743.8911992977
2017-10-31 00:00:00 UTC,2.6227750490633324,122619551.58147591,4092931.987497843
2017-11-01 00:00:00 UTC,2.2488354476252286,105137188.28719673,3925070.915228264
2017-11-02 00:00:00 UTC,2.312292212501187,108103908.61522487,3935648.596127696
2017-11-03 00:00:00 UTC,2.565509297894338,119942272.51714054,4514870.907848583
2017-11-04 00:00:00 UTC,2.335380632554125,109183334.66612734,3534023.161821794
2017-11-05 00:00:00 UTC,2.6087882398107687,121965642.55514997,3131161.8781871437
2017-11-06 00:00:00 UTC,2.8527325374636074,133370486.59609495,6395403.06432358
2017-11-07 00:00:00 UTC,3.184743427986851,148892605.6320625,6615643.981795675
2017-11-08 00:00:00 UTC,3.690918453445496,172557217.91577592,11173759.728995025
2017-11-09 00:00:00 UTC,4.237134283346186,198093811.3621127,10680220.906501433
2017-11-10 00:00:00 UTC,3.8546977165570655,180214199.32874814,6238901.175212285
2017-11-11 00:00:00 UTC,3.8586182739616017,180397492.58947414,6020141.325232453
2017-11-12 00:00:00 UTC,3.383727603075447,158195481.351384,5105124.835636981
2017-11-13 00:00:00 UTC,3.874117832715754,189930036.92778096,4364871.435818287
2017-11-14 00:00:00 UTC,3.88728139594666,190577717.775551,4092711.18951694
2017-11-15 00:00:00 UTC,3.88229308182074,190333160.866793,4099325.21176313
2017-11-16 00:00:00 UTC,3.54636754008051,173564007.914984,4780104.33280987
2017-11-17 00:00:00 UTC,3.43589180443234,168157176.491071,3872198.63392976
2017-11-18 00:00:00 UTC,3.96012683789507,193813945.697562,4882845.23916646
2017-11-19 00:00:00 UTC,3.56352015929149,174403480.2209,5732297.28732863
2017-11-20 00:00:00 UTC,3.75946947225196,183993503.73686,2552115.26276561
2017-11-21 00:00:00 UTC,3.68591342470158,180393571.616192,3921511.42170564
2017-11-22 00:00:00 UTC,3.68706695924311,180450023.464552,4075216.40718978
2017-11-23 00:00:00 UTC,3.63768565275545,178033235.808426,4864442.72999157
2017-11-24 00:00:00 UTC,3.68970676184155,180579218.959534,4352390.26300944
2017-11-25 00:00:00 UTC,3.92593924363477,192140754.823647,4275037.47058913
2017-11-26 00:00:00 UTC,4.36318412497697,213540108.285389,6791799.06415942
2017-11-27 00:00:00 UTC,4.37909624360506,215632597.677753,6444771.17194835
2017-11-28 00:00:00 UTC,4.35866491561326,215716176.002017,3689570.89670867
2017-11-29 00:00:00 UTC,3.6391383131148,181015605.222255,6744837.61156241
2017-11-30 00:00:00 UTC,4.47399867823634,222542671.51771,9580163.50323275
2017-12-01 00:00:00 UTC,4.6338518577181,230493977.595128,7738307.5732504
2017-12-02 00:00:00 UTC,5.33257572764139,270582048.73715,16843456.8858913
2017-12-03 00:00:00 UTC,5.56532590440895,282392105.057074,12688467.3532465
2017-12-04 00:00:00 UTC,6.77683092056548,343865495.416588,20514208.1892724
2017-12-05 00:00:00 UTC,6.6672878938335,338307128.566177,13515985.2937857
2017-12-06 00:00:00 UTC,8.5726367338521,434987083.781516,141399.839249822
2017-12-07 00:00:00 UTC,7.59829662079129,384357410.706106,29785329.8543975
2017-12-08 00:00:00 UTC,8.06923525818672,407762019.763129,20795553.7967489
2017-12-09 00:00:00 UTC,8.21675728435769,415216738.509864,19437384.2176436
2017-12-10 00:00:00 UTC,7.46735952630299,377329604.695201,14336528.9495949
2017-12-11 00:00:00 UTC,7.51004998705328,379442579.487922,15057972.1700858
2017-12-12 00:00:00 UTC,7.73015240511999,394396302.626644,19840614.6870278
2017-12-13 00:00:00 UTC,7.60479652751603,387995768.234302,16045408.4855677
2017-12-14 00:00:00 UTC,9.26561805159351,472724383.435388,1656226.44711187
2017-12-15 00:00:00 UTC,9.09299397152173,463917241.659886,14466008.9079654
2017-12-16 00:00:00 UTC,10.2604775622759,523453468.867253,23715078.1911917
2017-12-17 00:00:00 UTC,10.0995451014148,514763249.694937,16290238.571821
2017-12-18 00:00:00 UTC,10.9913899536974,560169978.854866,29339727.5540648
2017-12-19 00:00:00 UTC,10.4168454335237,537393961.975099,33460015.5711546
2017-12-20 00:00:00 UTC,9.39096350123364,484325382.024829,28033529.3947213
2017-12-21 00:00:00 UTC,11.4122909224285,588208909.273403,36283799.0276365
2017-12-22 00:00:00 UTC,8.94702227288294,463374792.130789,27545152.5307975
2017-12-23 00:00:00 UTC,10.7377162934018,577799251.865605,10686834.2021506
2017-12-24 00:00:00 UTC,10.3407608817868,556427501.698394,7612376.74291321
2017-12-25 00:00:00 UTC,12.0563752225779,648743242.526102,18142122.8261906
2017-12-26 00:00:00 UTC,13.2736926794872,714218205.868721,3649083.21253363
2017-12-27 00:00:00 UTC,15.3776307514759,827418411.233132,41158478.9942687
2017-12-28 00:00:00 UTC,17.224768634084,935419050.922962,146963633.27696
2017-12-29 00:00:00 UTC,14.8592915157369,806508300.230954,63463253.4617652
2017-12-30 00:00:00 UTC,13.3132400367628,722491084.644424,41600505.6533899
2017-12-31 00:00:00 UTC,13.6137718710054,737868722.522168,35625852.677841
2018-01-01 00:00:00 UTC,12.7045529926293,687881478.941124,35890938.9008939
2018-01-02 00:00:00 UTC,12.3471399544663,673591725.620291,44827383.5008464
2018-01-03 00:00:00 UTC,11.89486530018249,648543122.2288543,43937451.39782554
2018-01-04 00:00:00 UTC,13.582451184038796,740398225.7368447,62513658.35086924
2018-01-05 00:00:00 UTC,11.992690504330806,653694683.7716521,43705280.62110356
2018-01-06 00:00:00 UTC,13.434166246222691,732265745.3142251,45280002.79944715
2018-01-07 00:00:00 UTC,13.880183965665339,756576875.7849287,48441889.74167895
2018-01-08 00:00:00 UTC,15.412684961338282,840020599.0816779,91284753.5364723
2018-01-09 00:00:00 UTC,15.540084593208256,846961603.4567883,56110271.25186128
2018-01-10 00:00:00 UTC,13.412193525071103,730985550.6114354,35109808.559787616
2018-01-11 00:00:00 UTC,11.968408642534,648150366.877293,27757921.066129744
2018-01-12 00:00:00 UTC,12.891112608342661,698119492.4160577,22099064.70320495
2018-01-13 00:00:00 UTC,12.476035750529906,675640963.6735221,22641177.398564845
2018-01-14 00:00:00 UTC,11.912952521138092,645001213.322054,20554483.76136103
2018-01-15 00:00:00 UTC,10.941558651374171,592069271.6132823,19495341.184094843
2018-01-16 00:00:00 UTC,8.437519441908954,591519252.9910474,19820976.811446384
2018-01-17 00:00:00 UTC,8.738065734730627,621327364.2341866,18016965.543728497
2018-01-18 00:00:00 UTC,8.391039015462773,596651743.4106293,15727696.768817535
2018-01-19 00:00:00 UTC,8.133344137224936,578328104.2195716,19275037.266737998
2018-01-20 00:00:00 UTC,10.228158774115464,727281616.7236749,19283569.758681525
2018-01-21 00:00:00 UTC,8.340564938303578,593062709.2013253,9965336.21913797
2018-01-22 00:00:00 UTC,7.51201183292343,534147761.2297235,11915836.127081355
2018-01-23 00:00:00 UTC,7.633038711874294,400245353.8214725,10605351.939165583
2018-01-24 00:00:00 UTC,7.939497148517055,416314781.74338835,13542369.591650581
2018-01-25 00:00:00 UTC,7.581139076471325,397523949.05475074,13430053.008589309
2018-01-26 00:00:00 UTC,7.873305832981002,416374055.0838597,16024979.71053616
2018-01-27 00:00:00 UTC,8.155718989969776,431475907.22724897,12092114.854852904
2018-01-28 00:00:00 UTC,7.72254115890475,409649030.2230281,12223749.945049094
2018-01-29 00:00:00 UTC,7.5849737318804005,402698019.7197886,9526972.217627104
2018-01-30 00:05:01 UTC,7.565230968782951,401649845.80591947,9555413.370629203
2018-01-31 00:00:00 UTC,6.18523014400188,328405215.09142965,10032808.063196586
2018-02-01 00:00:00 UTC,6.016929671394388,321279874.44597036,10988453.861065835
2018-02-02 00:00:00 UTC,5.1408101870235905,275090880.9533753,9981741.253535975
2018-02-03 00:00:00 UTC,4.7428201592546655,254350112.7408615,6684941.862284791
2018-02-04 00:00:00 UTC,5.224235814568146,282443330.61789554,8468536.609359115
2018-02-05 00:00:00 UTC,4.557032887130048,247051020.8812895,8660257.67813864
2018-02-06 00:00:00 UTC,3.4370666455907597,186813426.0715368,7214178.845201056
2018-02-07 00:00:00 UTC,4.346283859895456,236249382.76386386,8327863.135976613
2018-02-08 00:05:00 UTC,4.148766180534282,219589182.22613347,8122936.684829499
2018-02-09 00:00:00 UTC,4.370708250187091,231573558.65207314,3506403.2113975263
2018-02-10 00:00:00 UTC,4.639032362679072,245159889.6331029,4617641.258159104
2018-02-11 00:00:00 UTC,4.44126038305992,234958653.91872805,3594392.0045263856
2018-02-12 00:00:00 UTC,4.0187148252124745,212604365.08438072,2633456.847557805
2018-02-13 00:00:00 UTC,4.285413604217993,227549548.5132016,3145905.0260004364
2018-02-14 00:00:00 UTC,4.045138159552747,214676501.50228044,2346905.2491606786
2018-02-15 00:00:00 UTC,4.322839841847636,229994199.50691473,4205673.155485636
2018-02-16 00:00:00 UTC,4.848386028033486,258460007.18514004,6723801.404641816
2018-02-17 00:00:00 UTC,5.435281592830371,290302814.1922867,9189867.788228558
2018-02-18 00:00:00 UTC,5.460413416024609,292374827.6732455,6225268.727488402
2018-02-19 00:00:00 UTC,4.786133381677014,256345916.54769373,4815619.50974945
2018-02-20 00:00:00 UTC,4.781204962124816,256591530.59050354,5768374.406473229
2018-02-21 00:00:00 UTC,4.391020251235317,236274568.86123592,5215970.194969534
2018-02-22 00:00:00 UTC,3.9270217622942045,211751453.73859367,3477434.37090655
2018-02-23 00:00:00 UTC,3.8964679630417067,210103942.77466822,3505331.0429403177
2018-02-24 00:00:00 UTC,4.1875789583622245,225346948.6257168,4363922.414525965
2018-02-25 00:00:00 UTC,4.605988124194469,247865944.8052063,14751958.457304189
2018-02-26 00:00:00 UTC,4.271699763640111,231681335.1285061,8028350.223201527
2018-02-27 00:00:00 UTC,4.204631232720538,228049481.15998316,4173384.875785491
2018-02-28 00:00:00 UTC,4.16157398962275,225539382.1768057,4676678.810894749
2018-03-01 00:00:00 UTC,3.9081975467671244,211807470.51974666,3479444.6402580817
2018-03-02 00:00:00 UTC,4.043127376517457,218888172.22819114,6299078.016687183
2018-03-03 00:00:00 UTC,4.409565019599287,238634925.97945574,8576576.819173977
2018-03-04 00:00:00 UTC,4.406441435624273,238679509.4983304,4772079.041816858
2018-03-05 00:00:00 UTC,4.209165390865849,227993846.18324754,3523546.407904872
2018-03-06 00:00:00 UTC,4.22795419226782,228995017.2795172,2974782.9912038515
2018-03-07 00:00:00 UTC,3.8968001310218847,211302572.56621414,3080869.1489484287
2018-03-08 00:00:00 UTC,3.4137822634100456,185114377.84763873,4580612.374182942
2018-03-09 00:00:00 UTC,3.1180928236575096,172151703.93369034,3587754.221957431
2018-03-10 00:00:00 UTC,3.1584206375607606,174997667.89755842,3138608.547087619
