snapped_at,price,market_cap,total_volume
2018-09-17 00:00:00 UTC,0.18716663727799926,13743777.37913622,2268863.756792741
2018-09-18 00:00:00 UTC,0.17048060040130253,12522252.132612232,1338751.446940395
2018-09-19 00:00:00 UTC,0.17644186843862675,12955345.238486385,952997.321951523
2018-09-20 00:00:00 UTC,0.17505433017299937,12854362.177688798,925963.8562486978
2018-09-21 00:00:00 UTC,0.1865888220899395,13701348.004828542,909988.9429152786
2018-09-22 00:00:00 UTC,0.19889341464972798,14604882.862013197,1682954.736363582
2018-09-23 00:00:00 UTC,0.19516653801077744,14331215.69787453,1026404.70762546
2018-09-24 00:00:00 UTC,0.19900638109165172,14614819.601743221,1218021.322292827
2018-09-25 00:00:00 UTC,0.18821697197385476,13819921.055080766,720568.1829280019
2018-09-26 00:00:00 UTC,0.1966590683102056,14440813.244025283,5807377.5232782215
2018-09-27 00:00:00 UTC,0.1934298038002628,14214386.942597596,1360911.2143165788
2018-09-28 00:00:00 UTC,0.20237545124324155,14860220.828887334,1607371.9712651817
2018-09-29 00:00:00 UTC,0.19977510881445645,14672214.111453611,960133.4759844387
2018-09-30 00:00:00 UTC,0.20758205712774605,15242895.969912443,986370.4652722727
2018-10-01 00:00:00 UTC,0.2039566101014092,14976676.85333016,1652465.4544704363
2018-10-02 00:00:00 UTC,0.20383993237326725,14961615.001069963,604947.2146276063
2018-10-03 00:00:00 UTC,0.19889119158783045,14602205.177510578,685652.0873612297
2018-10-04 00:00:00 UTC,0.1947457342990012,14311851.829499388,688104.8868407671
2018-10-05 00:00:00 UTC,0.19720119422311275,14480621.929840315,978970.3950320765
2018-10-06 00:00:00 UTC,0.2062861350532343,15144468.467885021,1394745.4220233453
2018-10-07 00:00:00 UTC,0.19961020500971055,14656382.91429791,699708.5027250838
2018-10-08 00:00:00 UTC,0.21479279134779794,15772385.238415534,1160390.118364328
2018-10-09 00:00:00 UTC,0.2119489352175575,15563400.143932678,979898.2405750571
2018-10-10 00:00:00 UTC,0.2098804878264139,15411124.762939718,717061.6666199765
2018-10-11 00:00:00 UTC,0.23020552165389083,17023019.05906664,12570116.975605885
2018-10-12 00:00:00 UTC,0.19194572530557946,14066388.823398026,4982559.632745635
2018-10-13 00:00:00 UTC,0.19248143740093665,14121428.314502202,1101287.9151100393
2018-10-14 00:00:00 UTC,0.20936322137583652,15373688.10924586,1100814.2089841226
2018-10-15 00:00:00 UTC,0.20250544408395427,14881872.002258534,598771.7097273499
2018-10-16 00:00:00 UTC,0.20568561154625173,15042160.244031126,887625.2179549019
2018-10-17 00:00:00 UTC,0.2219205355560915,16307624.568719085,2428045.354591135
2018-10-18 00:00:00 UTC,0.2197084703663511,16133381.968940778,913743.250096594
2018-10-19 00:00:00 UTC,0.21702468118499071,15936274.473715378,682445.3912575847
2018-10-20 00:00:00 UTC,0.23785879763720544,17464329.287936475,1683630.1196667526
2018-10-21 00:00:00 UTC,0.26203289656134576,19296273.74585559,12225712.66691453
2018-10-22 00:00:00 UTC,0.24735294508769415,18145601.79343369,2958076.846187356
2018-10-23 00:00:00 UTC,0.2448787352771827,17962147.46612601,1508771.7383080344
2018-10-24 00:00:00 UTC,0.23278549434257506,17093602.032206822,1468487.6577432728
2018-10-25 00:00:00 UTC,0.23223417431437138,17053118.216060486,1315903.8101762652
2018-10-26 00:00:00 UTC,0.23458386330404354,17257633.123715892,800657.230837
2018-10-27 00:00:00 UTC,0.23144459668348338,16960563.99989879,519631.739523121
2018-10-28 00:00:00 UTC,0.22606834883373944,16589302.996335194,538355.1507683787
2018-10-29 00:00:00 UTC,0.2313251035133365,16987063.518821463,425847.4972658668
