snapped_at,price,market_cap,total_volume
2014-10-25 00:00:00 UTC,7.01472e-06,24519.0,922.0
2014-10-26 00:00:00 UTC,1.06586e-05,38031.0,2075.0
2014-10-27 00:00:00 UTC,1.06417e-05,38772.0,3029.0
2014-10-28 00:00:00 UTC,7.14083e-06,26493.0,2192.0
2014-10-29 00:00:00 UTC,7.13083e-06,26456.0,1206.0
2014-10-30 00:00:00 UTC,3.77102e-06,13991.0,1095.0
2014-10-31 00:00:00 UTC,6.98661e-06,25921.0,1495.0
2014-11-01 00:00:00 UTC,4.11735e-06,15276.0,270.0
2014-11-02 00:00:00 UTC,4.88235e-06,18114.0,295.0
2014-11-03 00:00:00 UTC,3.61176e-06,13400.0,273.0
2014-11-04 00:00:00 UTC,4.68932e-06,17398.0,564.0
2014-11-05 00:00:00 UTC,3.8017e-06,14105.0,1591.0
2014-11-06 00:00:00 UTC,3.66279e-06,13589.0,203.0
2014-11-07 00:00:00 UTC,4.00274e-06,14851.0,101.0
2014-11-08 00:00:00 UTC,4.19729e-06,15572.0,1707.0
2014-11-09 00:00:00 UTC,5.78556e-06,21465.0,538.0
2014-11-10 00:00:00 UTC,3.97428e-06,14745.0,147.0
2014-11-11 00:00:00 UTC,3.91252e-06,14516.0,122.0
2014-11-12 00:00:00 UTC,4.26379e-06,15819.0,115.0
2014-11-13 00:00:00 UTC,4.20112e-06,15587.0,212.0
2014-11-14 00:00:00 UTC,3.91844e-06,14538.0,101.0
2014-11-15 00:00:00 UTC,4.06243e-06,15072.0,171.0
2014-11-16 00:00:00 UTC,5.23546e-06,19424.0,160.0
2014-11-17 00:00:00 UTC,3.87286e-06,14369.0,235.0
2014-11-18 00:00:00 UTC,3.74737e-06,13903.0,173.0
2014-11-19 00:00:00 UTC,3.82001e-06,14173.0,492.0
2014-11-20 00:00:00 UTC,3.5861e-06,13305.0,366.0
2014-11-21 00:00:00 UTC,3.55923e-06,13205.0,87.0
2014-11-22 00:00:00 UTC,3.60501e-06,13375.0,38.0
2014-11-23 00:00:00 UTC,3.70836e-06,13758.0,63.0
2014-11-24 00:00:00 UTC,3.73777e-06,13868.0,143.0
2014-11-26 00:00:00 UTC,2.90978e-06,10796.0,22.0
2014-11-27 00:00:00 UTC,2.70891e-06,10050.0,16.0
2014-11-28 00:00:00 UTC,3.69348e-06,13703.0,133.0
2014-11-29 00:00:00 UTC,3.76102e-06,13954.0,9.0
